test;1234124;MSF
30.11.2023 00:00:00;37848999;380089996;375470001;378910004;378210602;30554400
01.12.2023 00:00:00;37676001;378160004;371309998;37451001;373818726;33020400
04.12.2023 00:00:00;369100006;369519989;362899994;369140015;368458649;32063300
05.12.2023 00:00:00;366450012;373079987;365619995;372519989;371832367;23065000
06.12.2023 00:00:00;373540009;374179993;368029999;368799988;368119232;21182100
07.12.2023 00:00:00;368230011;371450012;366320007;370950012;370265289;23118900
08.12.2023 00:00:00;369200012;374459991;368230011;374230011;373539246;20144800
11.12.2023 00:00:00;368480011;371600006;366100006;371299988;370614624;27708800
12.12.2023 00:00:00;370850006;374420013;370459991;374380005;373688965;24838300
13.12.2023 00:00:00;376019989;377640015;370769989;374369995;373678955;30955500
14.12.2023 00:00:00;373309998;37376001;364130005;365929993;365254547;43277500
15.12.2023 00:00:00;366850006;372399994;366279999;370730011;370045715;78478200
18.12.2023 00:00:00;369450012;373;368679993;372649994;371962128;21802900
19.12.2023 00:00:00;37148999;37326001;369839996;37326001;372571045;20603700
20.12.2023 00:00:00;375;376029999;370529999;370619995;369935883;26316700
21.12.2023 00:00:00;372559998;374410004;370040009;373540009;372850525;17708000
22.12.2023 00:00:00;373679993;375179993;372709991;374579987;37388858;17091100
26.12.2023 00:00:00;375;376940002;3735;374660004;373968445;12673100
27.12.2023 00:00:00;373690002;375059998;372809998;374070007;373379547;14905400
28.12.2023 00:00:00;375369995;376459991;374160004;375279999;37458728;14327000
29.12.2023 00:00:00;376;377160004;373480011;376040009;375345886;18723000
02.01.2024 00:00:00;373859985;375899994;366769989;370869995;370185425;25258600
03.01.2024 00:00:00;36901001;37326001;36851001;370600006;369915924;23083500
04.01.2024 00:00:00;370670013;373100006;367170013;367940002;367260834;20901500
05.01.2024 00:00:00;368970001;372059998;3665;36775;367071198;20987000
08.01.2024 00:00:00;369299988;375200012;36901001;374690002;373998383;23134000
09.01.2024 00:00:00;37201001;37598999;371190002;375790009;375096375;20830000
10.01.2024 00:00:00;376369995;384170013;376320007;382769989;382063446;25514200
11.01.2024 00:00:00;386;390679993;380380005;384630005;383920044;27850800
12.01.2024 00:00:00;38548999;388679993;384649994;388470001;38775296;21645700
16.01.2024 00:00:00;393660004;394029999;387619995;390269989;389549622;27202300
17.01.2024 00:00:00;387980011;390109985;384809998;389470001;388751099;22234100
18.01.2024 00:00:00;391720001;39398999;390119995;393869995;393142975;23392100
19.01.2024 00:00:00;39576001;398670013;3935;398670013;397934143;29272000
